Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 15:38:04,26-05-2026 15:40:08,2m - 4.318s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,26-05-2026 15:38:04,26-05-2026 15:38:16,12.218s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:38:04,26-05-2026 15:38:09,4.690s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:09,26-05-2026 15:38:09,0.390s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:09,26-05-2026 15:38:10,0.705s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.179,,,26-05-2026 15:38:10,26-05-2026 15:38:11,1.108s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.179,,,26-05-2026 15:38:11,26-05-2026 15:38:12,0.830s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:12,26-05-2026 15:38:13,0.520s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:13,26-05-2026 15:38:13,0.696s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:13,26-05-2026 15:38:14,0.257s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:38:14,26-05-2026 15:38:14,0.290s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:38:14,26-05-2026 15:38:14,0.379s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:38:16,26-05-2026 15:38:16,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 148.0.7778.179,,,26-05-2026 15:38:16,26-05-2026 15:38:28,12.165s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:38:16,26-05-2026 15:38:19,2.730s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:19,26-05-2026 15:38:19,0.291s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:19,26-05-2026 15:38:20,0.394s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,26-05-2026 15:38:20,26-05-2026 15:38:21,1.090s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,26-05-2026 15:38:21,26-05-2026 15:38:22,0.822s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:22,26-05-2026 15:38:22,0.536s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:22,26-05-2026 15:38:23,0.500s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:23,26-05-2026 15:38:26,3.022s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 15:38:26,26-05-2026 15:38:26,0.269s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 15:38:26,26-05-2026 15:38:26,0.375s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 15:38:28,26-05-2026 15:38:28,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Chrome 148.0.7778.179,,,26-05-2026 15:38:29,26-05-2026 15:38:38,9.999s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 15:38:29,26-05-2026 15:38:31,2.662s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:31,26-05-2026 15:38:31,0.264s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,26-05-2026 15:38:31,26-05-2026 15:38:32,0.717s,PASSED
