Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 149.0.7827.103,,,13-07-2026 15:22:51,13-07-2026 15:25:03,2m - 12.337s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 149.0.7827.103,,,13-07-2026 15:22:51,13-07-2026 15:23:08,17.070s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:22:52,13-07-2026 15:22:56,4.883s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,13-07-2026 15:22:56,13-07-2026 15:22:57,0.202s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,13-07-2026 15:22:57,13-07-2026 15:22:57,0.033s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:22:57,13-07-2026 15:22:59,2.528s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:22:59,13-07-2026 15:22:59,0.116s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:22:59,13-07-2026 15:22:59,0.159s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:22:59,13-07-2026 15:23:00,0.872s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:00,13-07-2026 15:23:01,0.288s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:01,13-07-2026 15:23:01,0.346s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:01,13-07-2026 15:23:01,0.381s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:01,13-07-2026 15:23:02,0.683s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi2"")",Chrome 149.0.7827.103,,,13-07-2026 15:23:02,13-07-2026 15:23:03,0.754s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234560"")",Chrome 149.0.7827.103,,,13-07-2026 15:23:03,13-07-2026 15:23:04,0.941s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:04,13-07-2026 15:23:04,0.504s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:04,13-07-2026 15:23:05,0.299s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:05,0.003s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:05,0.008s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:05,0.785s,PASSED
"comment(""Login Error Visible : "" + isVisible)",Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:05,0.021s,PASSED
"verifyEqual(isVisible, true)",Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:05,0.018s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,13-07-2026 15:23:05,13-07-2026 15:23:06,0.485s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,13-07-2026 15:23:06,13-07-2026 15:23:06,0.174s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 149.0.7827.103,,,13-07-2026 15:23:08,13-07-2026 15:23:27,18.866s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:23:08,13-07-2026 15:23:10,2.161s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,13-07-2026 15:23:10,13-07-2026 15:23:11,0.164s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,13-07-2026 15:23:11,13-07-2026 15:23:11,0.008s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:23:11,13-07-2026 15:23:13,2.377s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:23:13,13-07-2026 15:23:13,0.099s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:23:13,13-07-2026 15:23:13,0.044s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:13,13-07-2026 15:23:13,0.326s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:13,13-07-2026 15:23:14,0.489s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:14,13-07-2026 15:23:14,0.303s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:14,13-07-2026 15:23:15,0.334s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:15,13-07-2026 15:23:15,0.756s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Chrome 149.0.7827.103,,,13-07-2026 15:23:15,13-07-2026 15:23:16,0.711s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Chrome 149.0.7827.103,,,13-07-2026 15:23:16,13-07-2026 15:23:17,0.942s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:17,13-07-2026 15:23:17,0.497s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:17,13-07-2026 15:23:18,0.304s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:23:18,13-07-2026 15:23:18,0.014s,PASSED
delay(5),Chrome 149.0.7827.103,,,13-07-2026 15:23:18,13-07-2026 15:23:23,5.030s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:23,13-07-2026 15:23:23,0.276s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:23,13-07-2026 15:23:23,0.287s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/verify-succes-acount-login""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:23,13-07-2026 15:23:24,0.804s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/verify-succes-acount-login""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:24,13-07-2026 15:23:24,0.252s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,13-07-2026 15:23:24,13-07-2026 15:23:25,0.431s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,13-07-2026 15:23:25,13-07-2026 15:23:25,0.037s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Chrome 149.0.7827.103,,,13-07-2026 15:23:27,13-07-2026 15:23:41,14.253s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,13-07-2026 15:23:27,13-07-2026 15:23:29,2.216s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,13-07-2026 15:23:29,13-07-2026 15:23:30,0.160s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,13-07-2026 15:23:30,13-07-2026 15:23:30,0.005s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,13-07-2026 15:23:30,13-07-2026 15:23:32,2.312s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,13-07-2026 15:23:32,13-07-2026 15:23:32,0.092s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,13-07-2026 15:23:32,13-07-2026 15:23:32,0.029s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,13-07-2026 15:23:32,13-07-2026 15:23:32,0.316s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,13-07-2026 15:23:32,13-07-2026 15:23:33,0.580s,PASSED
