Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.217,,,10-06-2026 14:34:32,10-06-2026 14:36:45,2m - 13.045s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.217,,,10-06-2026 14:34:33,10-06-2026 14:34:49,16.346s,PASSED
"openBrowser("""")",Chrome 148.0.7778.217,,,10-06-2026 14:34:33,10-06-2026 14:34:37,3.989s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.217,,,10-06-2026 14:34:37,10-06-2026 14:34:37,0.125s,PASSED
enableSmartWait(),Chrome 148.0.7778.217,,,10-06-2026 14:34:37,10-06-2026 14:34:37,0.016s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.217,,,10-06-2026 14:34:37,10-06-2026 14:34:40,2.196s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.217,,,10-06-2026 14:34:40,10-06-2026 14:34:40,0.104s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.217,,,10-06-2026 14:34:40,10-06-2026 14:34:40,0.160s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:40,10-06-2026 14:34:40,0.401s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 148.0.7778.217,,,10-06-2026 14:34:40,10-06-2026 14:34:41,0.499s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:41,10-06-2026 14:34:41,0.315s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 148.0.7778.217,,,10-06-2026 14:34:41,10-06-2026 14:34:41,0.327s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:41,10-06-2026 14:34:42,0.914s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.217,,,10-06-2026 14:34:42,10-06-2026 14:34:43,0.768s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.217,,,10-06-2026 14:34:43,10-06-2026 14:34:44,0.953s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:44,10-06-2026 14:34:45,0.452s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 148.0.7778.217,,,10-06-2026 14:34:45,10-06-2026 14:34:45,0.333s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Chrome 148.0.7778.217,,,10-06-2026 14:34:45,10-06-2026 14:34:45,0.004s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Chrome 148.0.7778.217,,,10-06-2026 14:34:45,10-06-2026 14:34:45,0.015s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Chrome 148.0.7778.217,,,10-06-2026 14:34:45,10-06-2026 14:34:46,0.793s,PASSED
"comment(""Login Error Visible : "" + isVisible)",Chrome 148.0.7778.217,,,10-06-2026 14:34:46,10-06-2026 14:34:46,0.031s,PASSED
"verifyEqual(isVisible, true)",Chrome 148.0.7778.217,,,10-06-2026 14:34:46,10-06-2026 14:34:46,0.021s,PASSED
closeBrowser(),Chrome 148.0.7778.217,,,10-06-2026 14:34:46,10-06-2026 14:34:47,1.168s,PASSED
Start listener action : afterTestCase,Chrome 148.0.7778.217,,,10-06-2026 14:34:47,10-06-2026 14:34:47,0.139s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 148.0.7778.217,,,10-06-2026 14:34:49,10-06-2026 14:35:12,23.350s,PASSED
"openBrowser("""")",Chrome 148.0.7778.217,,,10-06-2026 14:34:49,10-06-2026 14:34:51,1.619s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.217,,,10-06-2026 14:34:51,10-06-2026 14:34:51,0.101s,PASSED
enableSmartWait(),Chrome 148.0.7778.217,,,10-06-2026 14:34:51,10-06-2026 14:34:51,0.014s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.217,,,10-06-2026 14:34:51,10-06-2026 14:34:53,2.095s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.217,,,10-06-2026 14:34:53,10-06-2026 14:34:53,0.061s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.217,,,10-06-2026 14:34:53,10-06-2026 14:34:53,0.023s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:53,10-06-2026 14:34:53,0.294s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 148.0.7778.217,,,10-06-2026 14:34:53,10-06-2026 14:34:54,0.269s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 148.0.7778.217,,,10-06-2026 14:34:54,10-06-2026 14:34:54,0.620s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 148.0.7778.217,,,10-06-2026 14:34:54,10-06-2026 14:34:55,0.306s,PASSED
