Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,29-05-2026 13:58:42,29-05-2026 14:01:18,2m - 35.569s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,29-05-2026 13:58:43,29-05-2026 13:59:00,17.558s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:58:44,29-05-2026 13:58:50,6.244s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:58:50,29-05-2026 13:58:51,0.359s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,29-05-2026 13:58:51,29-05-2026 13:58:51,0.570s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.179,,,29-05-2026 13:58:51,29-05-2026 13:58:53,1.457s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.179,,,29-05-2026 13:58:53,29-05-2026 13:58:54,1.451s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,29-05-2026 13:58:54,29-05-2026 13:58:55,0.823s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,29-05-2026 13:58:55,29-05-2026 13:58:56,1.033s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Chrome 148.0.7778.179,,,29-05-2026 13:58:56,29-05-2026 13:58:56,0.381s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:58:56,29-05-2026 13:58:57,0.696s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:58:57,29-05-2026 13:58:58,1.067s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 148.0.7778.179,,,29-05-2026 13:59:00,29-05-2026 13:59:16,15.741s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:59:01,29-05-2026 13:59:04,3.306s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:04,29-05-2026 13:59:04,0.466s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:04,29-05-2026 13:59:05,0.946s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,29-05-2026 13:59:05,29-05-2026 13:59:07,1.768s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,29-05-2026 13:59:07,29-05-2026 13:59:09,1.315s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:09,29-05-2026 13:59:09,0.806s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:09,29-05-2026 13:59:10,0.695s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:10,29-05-2026 13:59:12,2.014s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:59:12,29-05-2026 13:59:13,0.920s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:59:13,29-05-2026 13:59:14,1.007s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Chrome 148.0.7778.179,,,29-05-2026 13:59:16,29-05-2026 13:59:29,13.144s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,29-05-2026 13:59:17,29-05-2026 13:59:20,3.227s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:20,29-05-2026 13:59:20,0.398s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:20,29-05-2026 13:59:21,0.850s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:21,29-05-2026 13:59:22,0.571s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Chrome 148.0.7778.179,,,29-05-2026 13:59:22,29-05-2026 13:59:22,0.906s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:22,29-05-2026 13:59:26,3.090s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,29-05-2026 13:59:26,29-05-2026 13:59:26,0.573s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,29-05-2026 13:59:26,29-05-2026 13:59:27,1.011s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Chrome 148.0.7778.179,,,29-05-2026 13:59:29,29-05-2026 14:01:17,1m - 48.124s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,29-05-2026 13:59:30,29-05-2026 13:59:32,1.353s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.179,,,29-05-2026 13:59:32,29-05-2026 13:59:32,0.188s,PASSED
enableSmartWait(),Chrome 148.0.7778.179,,,29-05-2026 13:59:32,29-05-2026 13:59:32,0.058s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,29-05-2026 13:59:32,29-05-2026 13:59:34,1.804s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 15)",Chrome 148.0.7778.179,,,29-05-2026 13:59:34,29-05-2026 13:59:35,0.938s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:35,0.242s,PASSED
"clickWhenReady(""Home Page/Page Iphone/menu-iphone"")",Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:35,0.003s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:35,0.004s,PASSED
"waitForElementVisible(obj, 15)",Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:35,0.248s,PASSED
"scrollToElement(obj, 5)",Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:35,0.245s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,29-05-2026 13:59:35,29-05-2026 13:59:36,0.265s,PASSED
try,Chrome 148.0.7778.179,,,29-05-2026 13:59:36,29-05-2026 13:59:36,0.311s,PASSED
delay(1),Chrome 148.0.7778.179,,,29-05-2026 13:59:36,29-05-2026 13:59:37,1.030s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,29-05-2026 13:59:37,29-05-2026 13:59:37,0.030s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 14 Pro Max"")",Chrome 148.0.7778.179,,,29-05-2026 13:59:37,29-05-2026 13:59:37,0.002s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:59:37,29-05-2026 13:59:37,0.002s,PASSED
"waitForElementVisible(obj, 15)",Chrome 148.0.7778.179,,,29-05-2026 13:59:37,29-05-2026 13:59:37,0.558s,PASSED
"scrollToElement(obj, 5)",Chrome 148.0.7778.179,,,29-05-2026 13:59:37,29-05-2026 13:59:38,0.246s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,29-05-2026 13:59:38,29-05-2026 13:59:38,0.243s,PASSED
try,Chrome 148.0.7778.179,,,29-05-2026 13:59:38,29-05-2026 13:59:38,0.278s,PASSED
delay(1),Chrome 148.0.7778.179,,,29-05-2026 13:59:38,29-05-2026 13:59:39,1.005s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,29-05-2026 13:59:39,29-05-2026 13:59:39,0.007s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13 Pro Max"")",Chrome 148.0.7778.179,,,29-05-2026 13:59:39,29-05-2026 13:59:39,0.002s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,29-05-2026 13:59:39,29-05-2026 13:59:39,0.003s,PASSED
"waitForElementVisible(obj, 15)",Chrome 148.0.7778.179,,,29-05-2026 13:59:39,29-05-2026 13:59:40,0.883s,PASSED
"scrollToElement(obj, 5)",Chrome 148.0.7778.179,,,29-05-2026 13:59:40,29-05-2026 13:59:40,0.227s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,29-05-2026 13:59:40,29-05-2026 13:59:41,0.253s,PASSED
try,Chrome 148.0.7778.179,,,29-05-2026 13:59:41,29-05-2026 13:59:41,0.287s,PASSED
