Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 149.0.7827.103,,,18-06-2026 09:30:10,18-06-2026 09:32:49,2m - 38.405s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 149.0.7827.103,,,18-06-2026 09:30:11,18-06-2026 09:30:57,46.081s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 09:30:11,18-06-2026 09:30:15,3.810s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,18-06-2026 09:30:15,18-06-2026 09:30:15,0.192s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,18-06-2026 09:30:15,18-06-2026 09:30:15,0.029s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,18-06-2026 09:30:15,18-06-2026 09:30:18,2.803s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,18-06-2026 09:30:18,18-06-2026 09:30:18,0.262s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,18-06-2026 09:30:18,18-06-2026 09:30:19,0.315s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:30:19,18-06-2026 09:30:19,0.703s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,18-06-2026 09:30:19,18-06-2026 09:30:20,0.401s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:30:20,18-06-2026 09:30:20,0.418s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,18-06-2026 09:30:20,18-06-2026 09:30:21,0.448s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:30:21,18-06-2026 09:30:21,0.721s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi2"")",Chrome 149.0.7827.103,,,18-06-2026 09:30:21,18-06-2026 09:30:22,0.805s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234560"")",Chrome 149.0.7827.103,,,18-06-2026 09:30:22,18-06-2026 09:30:23,0.950s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:30:23,18-06-2026 09:30:24,0.508s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,18-06-2026 09:30:24,18-06-2026 09:30:24,0.326s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Chrome 149.0.7827.103,,,18-06-2026 09:30:24,18-06-2026 09:30:24,0.004s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Chrome 149.0.7827.103,,,18-06-2026 09:30:24,18-06-2026 09:30:24,0.015s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Chrome 149.0.7827.103,,,18-06-2026 09:30:24,18-06-2026 09:30:25,0.823s,PASSED
"comment(""Login Error Visible : "" + isVisible)",Chrome 149.0.7827.103,,,18-06-2026 09:30:25,18-06-2026 09:30:25,0.024s,PASSED
"verifyEqual(isVisible, true)",Chrome 149.0.7827.103,,,18-06-2026 09:30:25,18-06-2026 09:30:25,0.015s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,18-06-2026 09:30:25,18-06-2026 09:30:54,29.580s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,18-06-2026 09:30:54,18-06-2026 09:30:55,0.248s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 149.0.7827.103,,,18-06-2026 09:30:57,18-06-2026 09:31:16,18.862s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,18-06-2026 09:30:57,18-06-2026 09:30:59,1.897s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,18-06-2026 09:30:59,18-06-2026 09:30:59,0.115s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,18-06-2026 09:30:59,18-06-2026 09:30:59,0.006s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,18-06-2026 09:30:59,18-06-2026 09:31:01,2.503s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,18-06-2026 09:31:01,18-06-2026 09:31:02,0.077s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,18-06-2026 09:31:02,18-06-2026 09:31:02,0.035s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:31:02,18-06-2026 09:31:02,0.310s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,18-06-2026 09:31:02,18-06-2026 09:31:03,0.587s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:31:03,18-06-2026 09:31:03,0.296s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,18-06-2026 09:31:03,18-06-2026 09:31:03,0.331s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,18-06-2026 09:31:03,18-06-2026 09:31:04,0.709s,PASSED
