Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Firefox 151.0.1,,,02-06-2026 18:14:41,02-06-2026 18:17:07,2m - 25.478s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Firefox 151.0.1,,,02-06-2026 18:14:41,02-06-2026 18:14:57,15.965s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,02-06-2026 18:14:42,02-06-2026 18:14:47,4.807s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,02-06-2026 18:14:47,02-06-2026 18:14:47,0.371s,PASSED
enableSmartWait(),Firefox 151.0.1,,,02-06-2026 18:14:47,02-06-2026 18:14:47,0.012s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,02-06-2026 18:14:47,02-06-2026 18:14:49,2.081s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,02-06-2026 18:14:49,02-06-2026 18:14:49,0.097s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,02-06-2026 18:14:49,02-06-2026 18:14:49,0.118s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 30)",Firefox 151.0.1,,,02-06-2026 18:14:49,02-06-2026 18:14:50,0.753s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,02-06-2026 18:14:50,02-06-2026 18:14:50,0.247s,PASSED
"waitForElementClickable(findTestObject(""Registration/icon-acount""), 30)",Firefox 151.0.1,,,02-06-2026 18:14:50,02-06-2026 18:14:51,0.276s,PASSED
"enhancedClick(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,02-06-2026 18:14:51,02-06-2026 18:14:51,0.364s,PASSED
"waitForElementVisible(findTestObject(""Registration/field-account""), 30)",Firefox 151.0.1,,,02-06-2026 18:14:51,02-06-2026 18:14:51,0.549s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Firefox 151.0.1,,,02-06-2026 18:14:51,02-06-2026 18:14:52,0.536s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Firefox 151.0.1,,,02-06-2026 18:14:52,02-06-2026 18:14:53,0.727s,PASSED
"waitForElementClickable(findTestObject(""Login/btn-sign in""), 30)",Firefox 151.0.1,,,02-06-2026 18:14:53,02-06-2026 18:14:53,0.454s,PASSED
"enhancedClick(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,02-06-2026 18:14:53,02-06-2026 18:14:54,0.296s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Firefox 151.0.1,,,02-06-2026 18:14:54,02-06-2026 18:14:54,0.003s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Firefox 151.0.1,,,02-06-2026 18:14:54,02-06-2026 18:14:54,0.007s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Firefox 151.0.1,,,02-06-2026 18:14:54,02-06-2026 18:14:54,0.635s,PASSED
