Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/WEB/Password/Ensure user Empty Email Field on Forgot Password,Firefox 151.0.1,,,26-05-2026 14:55:04,26-05-2026 14:55:23,19.468s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:55:04,26-05-2026 14:55:12,7.572s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:55:12,26-05-2026 14:55:13,0.961s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:55:13,26-05-2026 14:55:14,1.167s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,26-05-2026 14:55:14,26-05-2026 14:55:15,1.192s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Email""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:55:15,26-05-2026 14:55:16,1.274s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""), STOP_ON_FAILURE)",Firefox 151.0.1,,,26-05-2026 14:55:16,26-05-2026 14:55:17,0.623s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), 10)",Firefox 151.0.1,,,26-05-2026 14:55:17,26-05-2026 14:55:17,0.668s,PASSED
"verifyElementText(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), ""Validation code sent successfully!"")",Firefox 151.0.1,,,26-05-2026 14:55:17,26-05-2026 14:55:18,0.286s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), """")",Firefox 151.0.1,,,26-05-2026 14:55:18,26-05-2026 14:55:19,0.891s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,26-05-2026 14:55:19,26-05-2026 14:55:19,0.759s,PASSED
"verifyTextPresent(""Required"", false)",Firefox 151.0.1,,,26-05-2026 14:55:19,26-05-2026 14:55:20,0.891s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:55:20,26-05-2026 14:55:21,0.443s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:55:23,26-05-2026 14:55:23,0.002s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user Empty Validation Code,Firefox 151.0.1,,,26-05-2026 14:55:23,26-05-2026 14:55:41,17.733s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:55:23,26-05-2026 14:55:31,7.297s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:55:31,26-05-2026 14:55:31,0.574s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:55:31,26-05-2026 14:55:32,0.644s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,26-05-2026 14:55:32,26-05-2026 14:55:33,0.742s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Email""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:55:33,26-05-2026 14:55:33,0.708s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""), STOP_ON_FAILURE)",Firefox 151.0.1,,,26-05-2026 14:55:33,26-05-2026 14:55:35,1.109s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), 10)",Firefox 151.0.1,,,26-05-2026 14:55:35,26-05-2026 14:55:35,0.717s,PASSED
"verifyElementText(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), ""Validation code sent successfully!"")",Firefox 151.0.1,,,26-05-2026 14:55:35,26-05-2026 14:55:36,0.297s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 14:55:36,26-05-2026 14:55:37,0.965s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Reset Password""))",Firefox 151.0.1,,,26-05-2026 14:55:37,26-05-2026 14:55:37,0.701s,PASSED
"verifyTextPresent(""Required"", false)",Firefox 151.0.1,,,26-05-2026 14:55:37,26-05-2026 14:55:38,0.851s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:55:38,26-05-2026 14:55:39,0.467s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:55:41,26-05-2026 14:55:41,0.002s,PASSED
