Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Firefox 151.0.1,,,26-05-2026 10:54:45,26-05-2026 10:57:18,2m - 33.086s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Firefox 151.0.1,,,26-05-2026 10:54:45,26-05-2026 10:55:12,26.491s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:54:46,26-05-2026 10:54:54,8.725s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:54:54,26-05-2026 10:54:55,0.696s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:54:55,26-05-2026 10:54:56,0.575s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Firefox 151.0.1,,,26-05-2026 10:54:56,26-05-2026 10:55:06,10.456s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Firefox 151.0.1,,,26-05-2026 10:55:06,26-05-2026 10:55:07,0.819s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 10:55:07,26-05-2026 10:55:07,0.609s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:55:07,26-05-2026 10:55:08,0.809s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Firefox 151.0.1,,,26-05-2026 10:55:08,26-05-2026 10:55:09,0.303s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 10:55:09,26-05-2026 10:55:09,0.494s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 10:55:09,26-05-2026 10:55:10,0.703s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 10:55:12,26-05-2026 10:55:12,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Firefox 151.0.1,,,26-05-2026 10:55:12,26-05-2026 10:55:37,25.309s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:55:12,26-05-2026 10:55:17,5.528s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:55:17,26-05-2026 10:55:18,0.895s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:55:18,26-05-2026 10:55:19,0.571s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 10:55:19,26-05-2026 10:55:29,10.337s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 10:55:29,26-05-2026 10:55:30,0.869s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 10:55:30,26-05-2026 10:55:31,0.681s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 10:55:31,26-05-2026 10:55:31,0.504s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,26-05-2026 10:55:31,26-05-2026 10:55:33,1.705s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 10:55:33,26-05-2026 10:55:34,1.405s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 10:55:34,26-05-2026 10:55:35,0.650s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 10:55:37,26-05-2026 10:55:37,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Firefox 151.0.1,,,26-05-2026 10:55:37,26-05-2026 10:55:51,13.438s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:55:37,26-05-2026 10:55:42,5.218s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:55:42,26-05-2026 10:55:43,0.512s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Firefox 151.0.1,,,26-05-2026 10:55:43,26-05-2026 10:55:44,0.615s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Firefox 151.0.1,,,26-05-2026 10:55:44,26-05-2026 10:55:44,0.431s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Firefox 151.0.1,,,26-05-2026 10:55:44,26-05-2026 10:55:44,0.438s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,26-05-2026 10:55:44,26-05-2026 10:55:47,2.937s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 10:55:47,26-05-2026 10:55:48,0.360s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 10:55:48,26-05-2026 10:55:49,0.774s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 10:55:51,26-05-2026 10:55:51,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Firefox 151.0.1,,,26-05-2026 10:55:51,26-05-2026 10:57:18,1m - 27.657s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 10:55:51,26-05-2026 10:55:58,7.448s,PASSED
maximizeWindow(),Firefox 151.0.1,,,26-05-2026 10:55:58,26-05-2026 10:55:58,0.265s,PASSED
enableSmartWait(),Firefox 151.0.1,,,26-05-2026 10:55:58,26-05-2026 10:55:59,0.068s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 10)",Firefox 151.0.1,,,26-05-2026 10:55:59,26-05-2026 10:56:00,0.994s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 10:56:00,26-05-2026 10:56:00,0.333s,PASSED
"clickWhenReady(""Home Page/Page Iphone/menu-iphone"")",Firefox 151.0.1,,,26-05-2026 10:56:00,26-05-2026 10:56:00,0.010s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 10:56:00,26-05-2026 10:56:00,0.021s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 10:56:00,26-05-2026 10:56:00,0.262s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 10:56:00,26-05-2026 10:56:01,0.371s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 10:56:01,26-05-2026 10:56:01,0.372s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 10:56:01,26-05-2026 10:56:01,0.140s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 14 Pro Max"")",Firefox 151.0.1,,,26-05-2026 10:56:01,26-05-2026 10:56:01,0.005s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 10:56:01,26-05-2026 10:56:01,0.017s,PASSED
