Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Password_TestSuite,Firefox 151.0.1,,,29-05-2026 16:38:38,29-05-2026 16:39:44,1m - 6.746s,PASSED
,,,,,,,
Test Cases/WEB/Password/Ensure user cannot input invalid password length,Firefox 151.0.1,,,29-05-2026 16:38:38,29-05-2026 16:38:56,17.840s,PASSED
openBrowser(URL),Firefox 151.0.1,,,29-05-2026 16:38:38,29-05-2026 16:38:47,8.244s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,29-05-2026 16:38:47,29-05-2026 16:38:47,0.799s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,29-05-2026 16:38:47,29-05-2026 16:38:48,0.436s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Forgot passwords""))",Firefox 151.0.1,,,29-05-2026 16:38:48,29-05-2026 16:38:48,0.661s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Email""), ""agungpriyadi"")",Firefox 151.0.1,,,29-05-2026 16:38:48,29-05-2026 16:38:49,0.781s,PASSED
"click(findTestObject(""Password/Page_Forgot Password/btn_Send validation code to email""), STOP_ON_FAILURE)",Firefox 151.0.1,,,29-05-2026 16:38:49,29-05-2026 16:38:50,0.542s,PASSED
"waitForElementVisible(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), 10)",Firefox 151.0.1,,,29-05-2026 16:38:50,29-05-2026 16:38:50,0.720s,PASSED
"verifyElementText(findTestObject(""Password/Page_Forgot Password/msg_ValidationCodeSuccess""), ""Validation code sent successfully!"")",Firefox 151.0.1,,,29-05-2026 16:38:50,29-05-2026 16:38:51,0.237s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_Validation Code""), ""123456"")",Firefox 151.0.1,,,29-05-2026 16:38:51,29-05-2026 16:38:51,0.515s,PASSED
"setText(findTestObject(""Password/Page_Forgot Password/txtField_New Password""), ""123"")",Firefox 151.0.1,,,29-05-2026 16:38:51,29-05-2026 16:38:52,0.717s,PASSED
