Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,02-06-2026 17:46:39,02-06-2026 17:49:10,2m - 31.061s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,02-06-2026 17:46:39,02-06-2026 17:46:54,15.441s,PASSED
"openBrowser("""")",Chrome 148.0.7778.179,,,02-06-2026 17:46:39,02-06-2026 17:46:43,3.443s,PASSED
"setViewPortSize(1920, 1080)",Chrome 148.0.7778.179,,,02-06-2026 17:46:43,02-06-2026 17:46:43,0.118s,PASSED
enableSmartWait(),Chrome 148.0.7778.179,,,02-06-2026 17:46:43,02-06-2026 17:46:43,0.017s,PASSED
navigateToUrl(URL),Chrome 148.0.7778.179,,,02-06-2026 17:46:43,02-06-2026 17:46:46,2.799s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 148.0.7778.179,,,02-06-2026 17:46:46,02-06-2026 17:46:46,0.085s,PASSED
waitForPageLoad(30),Chrome 148.0.7778.179,,,02-06-2026 17:46:46,02-06-2026 17:46:46,0.123s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 30)",Chrome 148.0.7778.179,,,02-06-2026 17:46:46,02-06-2026 17:46:46,0.389s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,02-06-2026 17:46:46,02-06-2026 17:46:47,0.266s,PASSED
"waitForElementClickable(findTestObject(""Registration/icon-acount""), 30)",Chrome 148.0.7778.179,,,02-06-2026 17:46:47,02-06-2026 17:46:47,0.348s,PASSED
"enhancedClick(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,02-06-2026 17:46:47,02-06-2026 17:46:47,0.370s,PASSED
"waitForElementVisible(findTestObject(""Registration/field-account""), 30)",Chrome 148.0.7778.179,,,02-06-2026 17:46:47,02-06-2026 17:46:48,0.681s,PASSED
