Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,25-05-2026 15:17:52,25-05-2026 15:20:06,2m - 14.326s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,25-05-2026 15:17:52,25-05-2026 15:18:08,16.405s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:17:52,25-05-2026 15:17:58,6.507s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:17:58,25-05-2026 15:18:00,1.245s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:00,25-05-2026 15:18:00,0.705s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:00,25-05-2026 15:18:02,1.610s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:02,25-05-2026 15:18:03,1.127s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:03,25-05-2026 15:18:04,0.629s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:04,25-05-2026 15:18:05,0.976s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:05,25-05-2026 15:18:05,0.332s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:18:05,25-05-2026 15:18:06,0.520s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 15:18:06,25-05-2026 15:18:06,0.453s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:18:08,25-05-2026 15:18:08,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 148.0.7778.179,,,25-05-2026 15:18:08,25-05-2026 15:18:22,13.942s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:18:08,25-05-2026 15:18:11,3.052s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:11,25-05-2026 15:18:12,0.333s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:12,25-05-2026 15:18:12,0.814s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:12,25-05-2026 15:18:14,1.498s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:14,25-05-2026 15:18:15,1.125s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:15,25-05-2026 15:18:16,0.622s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:16,25-05-2026 15:18:16,0.649s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:16,25-05-2026 15:18:19,2.479s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:18:19,25-05-2026 15:18:19,0.728s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 15:18:19,25-05-2026 15:18:20,0.537s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:18:22,25-05-2026 15:18:22,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Chrome 148.0.7778.179,,,25-05-2026 15:18:22,25-05-2026 15:18:33,11.209s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:18:22,25-05-2026 15:18:25,3.022s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:25,25-05-2026 15:18:25,0.327s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:25,25-05-2026 15:18:26,0.857s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:26,25-05-2026 15:18:27,0.492s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Chrome 148.0.7778.179,,,25-05-2026 15:18:27,25-05-2026 15:18:27,0.658s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:27,25-05-2026 15:18:30,2.896s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,25-05-2026 15:18:30,25-05-2026 15:18:31,0.415s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,25-05-2026 15:18:31,25-05-2026 15:18:31,0.406s,PASSED
Video,Chrome 148.0.7778.179,,,25-05-2026 15:18:33,25-05-2026 15:18:33,0.000s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Chrome 148.0.7778.179,,,25-05-2026 15:18:33,25-05-2026 15:20:06,1m - 32.603s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,25-05-2026 15:18:33,25-05-2026 15:18:36,2.817s,PASSED
maximizeWindow(),Chrome 148.0.7778.179,,,25-05-2026 15:18:36,25-05-2026 15:18:36,0.051s,PASSED
enableSmartWait(),Chrome 148.0.7778.179,,,25-05-2026 15:18:36,25-05-2026 15:18:36,0.050s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:36,25-05-2026 15:18:37,0.924s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,25-05-2026 15:18:37,25-05-2026 15:18:37,0.335s,PASSED
"clickWhenReady(""Home Page/Page Iphone/menu-iphone"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:37,25-05-2026 15:18:38,0.016s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,25-05-2026 15:18:38,25-05-2026 15:18:38,0.016s,PASSED
"waitForElementVisible(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:38,25-05-2026 15:18:38,0.283s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:38,25-05-2026 15:18:38,0.517s,PASSED
click(obj),Chrome 148.0.7778.179,,,25-05-2026 15:18:38,25-05-2026 15:18:39,0.521s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,25-05-2026 15:18:39,25-05-2026 15:18:39,0.163s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 14 Pro Max"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:39,25-05-2026 15:18:39,0.014s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,25-05-2026 15:18:39,25-05-2026 15:18:39,0.013s,PASSED
"waitForElementVisible(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:39,25-05-2026 15:18:40,0.527s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:40,25-05-2026 15:18:41,1.057s,PASSED
click(obj),Chrome 148.0.7778.179,,,25-05-2026 15:18:41,25-05-2026 15:18:41,0.454s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,25-05-2026 15:18:41,25-05-2026 15:18:41,0.020s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13 Pro Max"")",Chrome 148.0.7778.179,,,25-05-2026 15:18:41,25-05-2026 15:18:41,0.015s,PASSED
obj = findTestObject(objectPath),Chrome 148.0.7778.179,,,25-05-2026 15:18:41,25-05-2026 15:18:41,0.000s,PASSED
"waitForElementVisible(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:41,25-05-2026 15:18:43,1.888s,PASSED
"waitForElementClickable(obj, 10)",Chrome 148.0.7778.179,,,25-05-2026 15:18:43,25-05-2026 15:18:43,0.431s,PASSED
click(obj),Chrome 148.0.7778.179,,,25-05-2026 15:18:43,25-05-2026 15:18:44,0.466s,PASSED
waitForPageLoad(10),Chrome 148.0.7778.179,,,25-05-2026 15:18:44,25-05-2026 15:18:44,0.023s,PASSED
