Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 148.0.7778.179,,,26-05-2026 16:42:35,26-05-2026 16:44:39,2m - 3.889s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 148.0.7778.179,,,26-05-2026 16:42:35,26-05-2026 16:42:47,11.454s,PASSED
openBrowser(URL),Chrome 148.0.7778.179,,,26-05-2026 16:42:36,26-05-2026 16:42:40,4.104s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Chrome 148.0.7778.179,,,26-05-2026 16:42:40,26-05-2026 16:42:40,0.367s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:42:40,26-05-2026 16:42:41,0.793s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Chrome 148.0.7778.179,,,26-05-2026 16:42:41,26-05-2026 16:42:42,1.096s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Chrome 148.0.7778.179,,,26-05-2026 16:42:42,26-05-2026 16:42:43,0.818s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Chrome 148.0.7778.179,,,26-05-2026 16:42:43,26-05-2026 16:42:43,0.522s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Chrome 148.0.7778.179,,,26-05-2026 16:42:43,26-05-2026 16:42:44,0.721s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Chrome 148.0.7778.179,,,26-05-2026 16:42:44,26-05-2026 16:42:44,0.254s,PASSED
takeScreenshot(),Chrome 148.0.7778.179,,,26-05-2026 16:42:44,26-05-2026 16:42:45,0.292s,PASSED
closeBrowser(),Chrome 148.0.7778.179,,,26-05-2026 16:42:45,26-05-2026 16:42:45,0.230s,PASSED
Video,Chrome 148.0.7778.179,,,26-05-2026 16:42:47,26-05-2026 16:42:47,0.001s,PASSED
