Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Chrome 149.0.7827.103,,,01-07-2026 11:20:20,01-07-2026 11:22:53,2m - 32.515s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Chrome 149.0.7827.103,,,01-07-2026 11:20:21,01-07-2026 11:20:44,22.898s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:20:22,01-07-2026 11:20:28,5.689s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,01-07-2026 11:20:28,01-07-2026 11:20:28,0.333s,PASSED
enableSmartWait(),Chrome 149.0.7827.103,,,01-07-2026 11:20:28,01-07-2026 11:20:28,0.033s,PASSED
navigateToUrl(URL),Chrome 149.0.7827.103,,,01-07-2026 11:20:28,01-07-2026 11:20:30,1.284s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Chrome 149.0.7827.103,,,01-07-2026 11:20:30,01-07-2026 11:20:32,2.486s,PASSED
waitForPageLoad(30),Chrome 149.0.7827.103,,,01-07-2026 11:20:32,01-07-2026 11:20:33,0.594s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:20:33,01-07-2026 11:20:34,0.686s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Chrome 149.0.7827.103,,,01-07-2026 11:20:34,01-07-2026 11:20:34,0.409s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:20:34,01-07-2026 11:20:35,0.601s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Chrome 149.0.7827.103,,,01-07-2026 11:20:35,01-07-2026 11:20:35,0.720s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:20:35,01-07-2026 11:20:36,0.771s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi2"")",Chrome 149.0.7827.103,,,01-07-2026 11:20:36,01-07-2026 11:20:37,1.380s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234560"")",Chrome 149.0.7827.103,,,01-07-2026 11:20:37,01-07-2026 11:20:39,1.280s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Chrome 149.0.7827.103,,,01-07-2026 11:20:39,01-07-2026 11:20:39,0.507s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Chrome 149.0.7827.103,,,01-07-2026 11:20:39,01-07-2026 11:20:40,0.434s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:40,0.003s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:40,0.008s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:40,0.760s,PASSED
"comment(""Login Error Visible : "" + isVisible)",Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:40,0.016s,PASSED
"verifyEqual(isVisible, true)",Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:40,0.011s,PASSED
closeBrowser(),Chrome 149.0.7827.103,,,01-07-2026 11:20:40,01-07-2026 11:20:41,0.706s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.103,,,01-07-2026 11:20:41,01-07-2026 11:20:42,0.507s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Chrome 149.0.7827.103,,,01-07-2026 11:20:44,01-07-2026 11:21:04,20.534s,PASSED
"openBrowser("""")",Chrome 149.0.7827.103,,,01-07-2026 11:20:44,01-07-2026 11:20:46,1.390s,PASSED
"setViewPortSize(1920, 1080)",Chrome 149.0.7827.103,,,01-07-2026 11:20:46,01-07-2026 11:20:46,0.133s,PASSED
