Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Firefox 151.0.1,,,26-05-2026 14:50:16,26-05-2026 14:52:37,2m - 20.837s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Firefox 151.0.1,,,26-05-2026 14:50:16,26-05-2026 14:50:42,25.327s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:50:17,26-05-2026 14:50:25,7.981s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:50:25,26-05-2026 14:50:25,0.362s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:50:25,26-05-2026 14:50:26,0.726s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi2"")",Firefox 151.0.1,,,26-05-2026 14:50:26,26-05-2026 14:50:36,10.308s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar1234560"")",Firefox 151.0.1,,,26-05-2026 14:50:36,26-05-2026 14:50:37,0.733s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:50:37,26-05-2026 14:50:37,0.528s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:50:37,26-05-2026 14:50:38,0.717s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-login-not-valid""))",Firefox 151.0.1,,,26-05-2026 14:50:38,26-05-2026 14:50:39,0.637s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:50:39,26-05-2026 14:50:39,0.300s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:50:39,26-05-2026 14:50:40,0.626s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:50:42,26-05-2026 14:50:42,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Firefox 151.0.1,,,26-05-2026 14:50:42,26-05-2026 14:51:06,24.724s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:50:42,26-05-2026 14:50:48,5.885s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:50:48,26-05-2026 14:50:48,0.266s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:50:48,26-05-2026 14:50:49,0.750s,PASSED
"setText(findTestObject(""Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,26-05-2026 14:50:49,26-05-2026 14:50:59,10.267s,PASSED
"setText(findTestObject(""Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,26-05-2026 14:50:59,26-05-2026 14:51:00,0.723s,PASSED
"click(findTestObject(""Login/btn-sign in""))",Firefox 151.0.1,,,26-05-2026 14:51:00,26-05-2026 14:51:00,0.515s,PASSED
"click(findTestObject(""Registration/icon-acount""))",Firefox 151.0.1,,,26-05-2026 14:51:00,26-05-2026 14:51:01,0.501s,PASSED
"verifyElementVisible(findTestObject(""Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,26-05-2026 14:51:01,26-05-2026 14:51:03,2.492s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:51:03,26-05-2026 14:51:04,0.610s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:51:04,26-05-2026 14:51:04,0.612s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:51:06,26-05-2026 14:51:06,0.001s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Firefox 151.0.1,,,26-05-2026 14:51:06,26-05-2026 14:51:18,11.898s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:51:07,26-05-2026 14:51:11,4.098s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:51:11,26-05-2026 14:51:11,0.259s,PASSED
"click(findTestObject(""Home Page/Search/icon-search""))",Firefox 151.0.1,,,26-05-2026 14:51:11,26-05-2026 14:51:12,0.756s,PASSED
"click(findTestObject(""Home Page/Search/field-search""))",Firefox 151.0.1,,,26-05-2026 14:51:12,26-05-2026 14:51:12,0.327s,PASSED
"sendKeys(findTestObject(""Home Page/Search/field-search""), Keys.chord(""IPHONE 11 PRO 128 GB DEEP PURPLE"", ENTER))",Firefox 151.0.1,,,26-05-2026 14:51:12,26-05-2026 14:51:12,0.306s,PASSED
"verifyElementVisible(findTestObject(""Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,26-05-2026 14:51:12,26-05-2026 14:51:15,3.024s,PASSED
takeScreenshot(),Firefox 151.0.1,,,26-05-2026 14:51:15,26-05-2026 14:51:16,0.243s,PASSED
closeBrowser(),Firefox 151.0.1,,,26-05-2026 14:51:16,26-05-2026 14:51:16,0.747s,PASSED
Video,Firefox 151.0.1,,,26-05-2026 14:51:18,26-05-2026 14:51:18,0.000s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Firefox 151.0.1,,,26-05-2026 14:51:18,26-05-2026 14:52:37,1m - 18.655s,PASSED
openBrowser(URL),Firefox 151.0.1,,,26-05-2026 14:51:18,26-05-2026 14:51:23,4.457s,PASSED
maximizeWindow(),Firefox 151.0.1,,,26-05-2026 14:51:23,26-05-2026 14:51:23,0.036s,PASSED
enableSmartWait(),Firefox 151.0.1,,,26-05-2026 14:51:23,26-05-2026 14:51:23,0.018s,PASSED
"waitForElementVisible(findTestObject(""Home Page/header_digibox""), 10)",Firefox 151.0.1,,,26-05-2026 14:51:23,26-05-2026 14:51:23,0.486s,PASSED
"verifyElementVisible(findTestObject(""Home Page/header_digibox""))",Firefox 151.0.1,,,26-05-2026 14:51:23,26-05-2026 14:51:24,0.237s,PASSED
"clickWhenReady(""Home Page/Page Iphone/menu-iphone"")",Firefox 151.0.1,,,26-05-2026 14:51:24,26-05-2026 14:51:24,0.005s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 14:51:24,26-05-2026 14:51:24,0.007s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:24,26-05-2026 14:51:24,0.446s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:24,26-05-2026 14:51:24,0.257s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 14:51:24,26-05-2026 14:51:25,0.340s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 14:51:25,26-05-2026 14:51:25,0.036s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 14 Pro Max"")",Firefox 151.0.1,,,26-05-2026 14:51:25,26-05-2026 14:51:25,0.003s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 14:51:25,26-05-2026 14:51:25,0.003s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:25,26-05-2026 14:51:25,0.531s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:25,26-05-2026 14:51:26,1.045s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 14:51:26,26-05-2026 14:51:27,0.305s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 14:51:27,26-05-2026 14:51:27,0.007s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13 Pro Max"")",Firefox 151.0.1,,,26-05-2026 14:51:27,26-05-2026 14:51:27,0.002s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 14:51:27,26-05-2026 14:51:27,0.004s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:27,26-05-2026 14:51:29,1.949s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:29,0.238s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:29,0.290s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:29,0.006s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13 Pro"")",Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:29,0.002s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:29,0.004s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:29,26-05-2026 14:51:31,1.330s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:31,0.239s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:31,0.296s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:31,0.007s,PASSED
"clickWhenReady(""Home Page/Page Iphone/sub-menu-iPhone 13"")",Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:31,0.003s,PASSED
obj = findTestObject(objectPath),Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:31,0.002s,PASSED
"waitForElementVisible(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:31,26-05-2026 14:51:32,1.341s,PASSED
"waitForElementClickable(obj, 10)",Firefox 151.0.1,,,26-05-2026 14:51:32,26-05-2026 14:51:33,0.232s,PASSED
click(obj),Firefox 151.0.1,,,26-05-2026 14:51:33,26-05-2026 14:51:33,0.296s,PASSED
waitForPageLoad(10),Firefox 151.0.1,,,26-05-2026 14:51:33,26-05-2026 14:51:33,0.010s,PASSED
