Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage_TestSuite,Firefox 151.0.1,,,07-07-2026 09:44:45,07-07-2026 09:46:54,2m - 8.850s,PASSED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password not valid,Firefox 151.0.1,,,07-07-2026 09:44:45,07-07-2026 09:45:02,16.938s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,07-07-2026 09:44:46,07-07-2026 09:44:51,4.849s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,07-07-2026 09:44:51,07-07-2026 09:44:51,0.443s,PASSED
enableSmartWait(),Firefox 151.0.1,,,07-07-2026 09:44:51,07-07-2026 09:44:51,0.016s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,07-07-2026 09:44:51,07-07-2026 09:44:54,2.625s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,07-07-2026 09:44:54,07-07-2026 09:44:54,0.093s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:44:54,07-07-2026 09:44:54,0.129s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,07-07-2026 09:44:54,07-07-2026 09:44:55,0.697s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,07-07-2026 09:44:55,07-07-2026 09:44:55,0.256s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,07-07-2026 09:44:55,07-07-2026 09:44:55,0.299s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,07-07-2026 09:44:55,07-07-2026 09:44:56,0.372s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,07-07-2026 09:44:56,07-07-2026 09:44:56,0.640s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi2"")",Firefox 151.0.1,,,07-07-2026 09:44:56,07-07-2026 09:44:57,0.573s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar1234560"")",Firefox 151.0.1,,,07-07-2026 09:44:57,07-07-2026 09:44:58,0.740s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,07-07-2026 09:44:58,07-07-2026 09:44:58,0.439s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,07-07-2026 09:44:58,07-07-2026 09:44:58,0.302s,PASSED
loginError = new com.kms.katalon.core.testobject.TestObject(),Firefox 151.0.1,,,07-07-2026 09:44:58,07-07-2026 09:44:58,0.002s,PASSED
"loginError.addProperty(""xpath"", EQUALS, ""//div[@role='alert']//p[contains(text(),'Account or password is not correct')]"")",Firefox 151.0.1,,,07-07-2026 09:44:58,07-07-2026 09:44:58,0.007s,PASSED
"isVisible = waitForElementVisible(loginError, 10, OPTIONAL)",Firefox 151.0.1,,,07-07-2026 09:44:58,07-07-2026 09:44:59,0.745s,PASSED
"comment(""Login Error Visible : "" + isVisible)",Firefox 151.0.1,,,07-07-2026 09:44:59,07-07-2026 09:44:59,0.017s,PASSED
"verifyEqual(isVisible, true)",Firefox 151.0.1,,,07-07-2026 09:44:59,07-07-2026 09:44:59,0.010s,PASSED
closeBrowser(),Firefox 151.0.1,,,07-07-2026 09:44:59,07-07-2026 09:45:00,0.807s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,07-07-2026 09:45:00,07-07-2026 09:45:00,0.236s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Login with data akun and password valid,Firefox 151.0.1,,,07-07-2026 09:45:02,07-07-2026 09:45:21,18.578s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,07-07-2026 09:45:02,07-07-2026 09:45:05,2.621s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,07-07-2026 09:45:05,07-07-2026 09:45:05,0.335s,PASSED
enableSmartWait(),Firefox 151.0.1,,,07-07-2026 09:45:05,07-07-2026 09:45:05,0.020s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,07-07-2026 09:45:05,07-07-2026 09:45:08,2.737s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,07-07-2026 09:45:08,07-07-2026 09:45:08,0.054s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:45:08,07-07-2026 09:45:08,0.017s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:08,07-07-2026 09:45:09,0.363s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,07-07-2026 09:45:09,07-07-2026 09:45:09,0.240s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:09,07-07-2026 09:45:09,0.258s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,07-07-2026 09:45:09,07-07-2026 09:45:09,0.350s,PASSED
"waitForElementVisible(findTestObject(""WEB/Registration/field-account""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:09,07-07-2026 09:45:10,0.653s,PASSED
"setText(findTestObject(""WEB/Registration/field-account""), ""agungpriyadi"")",Firefox 151.0.1,,,07-07-2026 09:45:10,07-07-2026 09:45:11,0.520s,PASSED
"setText(findTestObject(""WEB/Registration/field-Password""), ""Laskar123456"")",Firefox 151.0.1,,,07-07-2026 09:45:11,07-07-2026 09:45:11,0.728s,PASSED
"waitForElementClickable(findTestObject(""WEB/Login/btn-sign in""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:11,07-07-2026 09:45:12,0.441s,PASSED
"enhancedClick(findTestObject(""WEB/Login/btn-sign in""))",Firefox 151.0.1,,,07-07-2026 09:45:12,07-07-2026 09:45:12,0.308s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:45:12,07-07-2026 09:45:12,0.009s,PASSED
delay(5),Firefox 151.0.1,,,07-07-2026 09:45:12,07-07-2026 09:45:17,5.021s,PASSED
"waitForElementClickable(findTestObject(""WEB/Registration/icon-acount""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:17,07-07-2026 09:45:17,0.237s,PASSED
"enhancedClick(findTestObject(""WEB/Registration/icon-acount""))",Firefox 151.0.1,,,07-07-2026 09:45:17,07-07-2026 09:45:18,0.283s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/verify-succes-acount-login""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:18,07-07-2026 09:45:18,0.230s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/verify-succes-acount-login""))",Firefox 151.0.1,,,07-07-2026 09:45:18,07-07-2026 09:45:18,0.232s,PASSED
closeBrowser(),Firefox 151.0.1,,,07-07-2026 09:45:18,07-07-2026 09:45:19,0.785s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,07-07-2026 09:45:19,07-07-2026 09:45:19,0.028s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Home - Ensure Menu Search,Firefox 151.0.1,,,07-07-2026 09:45:21,07-07-2026 09:45:36,15.274s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,07-07-2026 09:45:21,07-07-2026 09:45:24,2.870s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,07-07-2026 09:45:24,07-07-2026 09:45:24,0.364s,PASSED
enableSmartWait(),Firefox 151.0.1,,,07-07-2026 09:45:24,07-07-2026 09:45:24,0.004s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,07-07-2026 09:45:24,07-07-2026 09:45:27,2.537s,PASSED
custom.BrowserHelper.setupBrowserWindow(),Firefox 151.0.1,,,07-07-2026 09:45:27,07-07-2026 09:45:27,0.132s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:45:27,07-07-2026 09:45:27,0.029s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/header_digibox""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:27,07-07-2026 09:45:27,0.296s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/header_digibox""))",Firefox 151.0.1,,,07-07-2026 09:45:27,07-07-2026 09:45:28,0.251s,PASSED
"waitForElementClickable(findTestObject(""WEB/Home Page/Search/icon-search""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:28,07-07-2026 09:45:28,0.660s,PASSED
"enhancedClick(findTestObject(""WEB/Home Page/Search/icon-search""))",Firefox 151.0.1,,,07-07-2026 09:45:28,07-07-2026 09:45:28,0.297s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/Search/field-search""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:28,07-07-2026 09:45:29,0.236s,PASSED
"setText(findTestObject(""WEB/Home Page/Search/field-search""), ""IPHONE 11 PRO 128 GB DEEP PURPLE"")",Firefox 151.0.1,,,07-07-2026 09:45:29,07-07-2026 09:45:29,0.559s,PASSED
"sendKeys(findTestObject(""WEB/Home Page/Search/field-search""), Keys.chord(ENTER))",Firefox 151.0.1,,,07-07-2026 09:45:29,07-07-2026 09:45:30,0.479s,PASSED
waitForPageLoad(30),Firefox 151.0.1,,,07-07-2026 09:45:30,07-07-2026 09:45:30,0.010s,PASSED
delay(3),Firefox 151.0.1,,,07-07-2026 09:45:30,07-07-2026 09:45:33,3.004s,PASSED
"waitForElementVisible(findTestObject(""WEB/Home Page/Search/verify-product-iphone-11-pro""), 30)",Firefox 151.0.1,,,07-07-2026 09:45:33,07-07-2026 09:45:33,0.231s,PASSED
"verifyElementVisible(findTestObject(""WEB/Home Page/Search/verify-product-iphone-11-pro""))",Firefox 151.0.1,,,07-07-2026 09:45:33,07-07-2026 09:45:33,0.231s,PASSED
closeBrowser(),Firefox 151.0.1,,,07-07-2026 09:45:33,07-07-2026 09:45:34,0.931s,PASSED
Start listener action : afterTestCase,Firefox 151.0.1,,,07-07-2026 09:45:34,07-07-2026 09:45:34,0.024s,FAILED
,,,,,,,
Test Cases/WEB/Home Page/Verify all product category menus are displayed correctly on the homepage,Firefox 151.0.1,,,07-07-2026 09:45:36,07-07-2026 09:46:54,1m - 17.738s,PASSED
"openBrowser("""")",Firefox 151.0.1,,,07-07-2026 09:45:36,07-07-2026 09:45:39,3.165s,PASSED
"setViewPortSize(1920, 1080)",Firefox 151.0.1,,,07-07-2026 09:45:39,07-07-2026 09:45:40,0.398s,PASSED
enableSmartWait(),Firefox 151.0.1,,,07-07-2026 09:45:40,07-07-2026 09:45:40,0.005s,PASSED
navigateToUrl(URL),Firefox 151.0.1,,,07-07-2026 09:45:40,07-07-2026 09:45:42,2.443s,PASSED
